06/19/2022 at 09:15:01 AM | [INFO]  * Running on all addresses (0.0.0.0)
   WARNING: This is a development server. Do not use it in a production deployment.
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.0.118:5000 (Press CTRL+C to quit)
06/19/2022 at 12:00:47 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:00:47] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 12:02:22 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:02:22] "GET /search/Xbox/Azule HTTP/1.1" 200 -
06/19/2022 at 12:02:22 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:02:22] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 12:05:38 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:05:38] "GET /search/Xbox/Azule HTTP/1.1" 200 -
06/19/2022 at 12:05:38 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:05:38] "GET /static/css/main.css HTTP/1.1" 200 -
06/19/2022 at 12:06:01 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:06:01] "GET /search/Xbox/Azule HTTP/1.1" 200 -
06/19/2022 at 12:06:01 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:06:01] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 12:07:09 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:07:09] "GET /search/Xbox/Azule HTTP/1.1" 200 -
06/19/2022 at 12:07:09 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:07:09] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 12:09:23 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:09:23] "GET /search/Xbox/Azule HTTP/1.1" 200 -
06/19/2022 at 12:09:23 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:09:23] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:05:43 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:05:43] "GET / HTTP/1.1" 200 -
06/19/2022 at 01:05:43 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:05:43] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:06:51 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:06:51] "GET / HTTP/1.1" 200 -
06/19/2022 at 01:06:51 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:06:51] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:06:54 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:06:54] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:06:55 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:06:55] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:16:43 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:16:43] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:16:43 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:16:43] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:16:52 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:16:52] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:16:52 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:16:52] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:17:06 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:17:06] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:17:06 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:17:06] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:20:33 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:20:33] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:20:33 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:20:33] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:20:49 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:20:49] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:20:49 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:20:49] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:21:19 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:21:19] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:21:19 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:21:19] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:21:27 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:21:27] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:21:27 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:21:27] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
